Date,MSFT,AAPL,AMZN,GOOG,SP500
2015-11-06 00:00:00-05:00,-0.9957758747610658,-0.9373446917301521,-1.1081365962912748,-0.941325788537895,-1.0880470764891292
2015-11-09 00:00:00-05:00,-1.001718107939833,-0.9392309359097155,-1.1118352653985035,-0.9523870059904745,-1.1095286436021923
2015-11-10 00:00:00-05:00,-1.006800472484219,-0.9538585302024448,-1.107841022773395,-0.9481096454462415,-1.1062575365012188
2015-11-11 00:00:00-05:00,-1.0057057890036751,-0.9563991928889033,-1.094905026665084,-0.9392806321194859,-1.113258331381422
2015-11-12 00:00:00-05:00,-1.00828614099674,-0.9579004450510905,-1.1021976341054898,-0.9444807676963831,-1.1435015109207602
2015-11-13 00:00:00-05:00,-1.0120391428671325,-0.9709113510302408,-1.1243614296236324,-0.9622261340220241,-1.1673896728079005
2015-11-16 00:00:00-05:00,-1.0047676487539063,-0.963828377670485,-1.1191565283423655,-0.9473115054576839,-1.135979821293431
2015-11-17 00:00:00-05:00,-1.0082312016479846,-0.9657146541941649,-1.1234557993469003,-0.9518757168858722,-1.1388447424026262
2015-11-18 00:00:00-05:00,-1.0013040619466498,-0.9518567851832569,-1.104161408848667,-0.933544280429165,-1.1043196961309276
2015-11-19 00:00:00-05:00,-1.0005957513058419,-0.9461212677122595,-1.1063253357378104,-0.9355270241842657,-1.1067575751110093
2015-11-20 00:00:00-05:00,-0.9986277356591537,-0.9441195873813043,-1.0994807432752933,-0.9128434461568615,-1.0984962556376625
2015-11-23 00:00:00-05:00,-0.9986277356591537,-0.9500861388756671,-1.0894331346396886,-0.9136166591365977,-1.101183899579501
2015-11-24 00:00:00-05:00,-0.9981554607389252,-0.9457363727272324,-1.0969069117732635,-0.9232187903018346,-1.0985275398436667
2015-11-25 00:00:00-05:00,-1.0025635295602822,-0.949008400573475,-1.0929126691481548,-0.9233809110004283,-1.0988085890114276
2015-11-27 00:00:00-05:00,-1.0006743620530119,-0.9498551048523017,-1.0948954990738333,-0.9207496844509531,-1.0975167802122796
2015-11-30 00:00:00-05:00,-0.9973682680455214,-0.947968925360971,-1.1029602050540552,-0.9303019615985472,-1.1076223417810434
2015-12-01 00:00:00-05:00,-0.9905200103967826,-0.9516644023789761,-1.0893664415009348,-0.8998244119580026,-1.0844738097399205
2015-12-02 00:00:00-05:00,-0.9905988246230221,-0.9557446773496591,-1.0922739568858466,-0.9056356398160423,-1.1085598505886158
2015-12-03 00:00:00-05:00,-0.9985490909988055,-0.9599020930379293,-1.1015779770256826,-0.9179064831852415,-1.139698826660854
2015-12-04 00:00:00-05:00,-0.9850886114219074,-0.945159030249692,-1.0954865006501846,-0.9001112628419579,-1.0958709257646941
2015-12-07 00:00:00-05:00,-0.9858757702021331,-0.9480459043579764,-1.0981652083856746,-0.9045507440847845,-1.1111017559122396
2015-12-08 00:00:00-05:00,-0.9860331951755427,-0.9482384488828391,-1.0910155875437313,-0.905648103320453,-1.1251450579473177
2015-12-09 00:00:00-05:00,-0.9924091779040529,-0.9582854047243503,-1.1029698053750099,-0.9190661599429633,-1.141782532820929
2015-12-10 00:00:00-05:00,-0.990126481876437,-0.9561683205861199,-1.1053243568188684,-0.9217473356513362,-1.1369798985130115
2015-12-11 00:00:00-05:00,-0.9996509979863154,-0.967677812682501,-1.1264586633740217,-0.9349534175576102,-1.178505612493344
2015-12-14 00:00:00-05:00,-0.9911497442035988,-0.9703724333629703,-1.1095283519108978,-0.9238548095917986,-1.1685357429888341
2015-12-15 00:00:00-05:00,-0.9906773675438356,-0.978032781544383,-1.1088324741010862,-0.9293044055394191,-1.1461684258968317
2015-12-16 00:00:00-05:00,-0.9833568688880465,-0.9747607860422567,-1.092502691805564,-0.9109854325871225,-1.1152689138892513
2015-12-17 00:00:00-05:00,-0.9867416414690636,-0.9838452456682694,-1.0973835095249038,-0.9217847261645682,-1.147751966275547
2015-12-18 00:00:00-05:00,-0.999099976666204,-0.9952009091471051,-1.1035893897251128,-0.934404737939776,-1.1856105608886582
2015-12-21 00:00:00-05:00,-0.9935898652046241,-0.9901968538682411,-1.1032367233894338,-0.9238548095917986,-1.1693586702126268
2015-12-22 00:00:00-05:00,-0.9894967819827991,-0.9905817165091516,-1.1045331303668473,-0.9210739258481403,-1.1507940373805305
2015-12-23 00:00:00-05:00,-0.9857970577154284,-0.9852695511775676,-1.1040088219292499,-0.9206873669288997,-1.1244158561699684
2015-12-24 00:00:00-05:00,-0.9869778467555343,-0.9875022331877717,-1.1048763418409797,-0.9230692282489067,-1.1278538123696304
2015-12-28 00:00:00-05:00,-0.9847737275619103,-0.9921599800124608,-1.0930461281553667,-0.9054735191174487,-1.1325314370251005
2015-12-29 00:00:00-05:00,-0.9800507409673779,-0.9847691876970325,-1.075152948138303,-0.887902736994812,-1.1097578067697513
2015-12-30 00:00:00-05:00,-0.9819400102141829,-0.990235278678511,-1.0798240861204265,-0.8948862002562393,-1.1253846491835449
2015-12-31 00:00:00-05:00,-0.9884734179161027,-0.9981649886612097,-1.0923883607105576,-0.91000024489115,-1.1456163741152703
2016-01-04 00:00:00-05:00,-0.9938260704910948,-0.9978185508305691,-1.1294710186275418,-0.9312497587812878,-1.1782034528451084
2016-01-05 00:00:00-05:00,-0.9918582244102979,-1.0079809104793556,-1.132521520610916,-0.9303268886073686,-1.1739842816963257
2016-01-06 00:00:00-05:00,-0.9997298122125549,-1.0157181406254245,-1.1336082842159652,-0.9290300181598744,-1.2015395629506873
2016-01-07 00:00:00-05:00,-1.014528302323899,-1.0320780211037064,-1.157163908083435,-0.9505164337750698,-1.2506808191763616
2016-01-08 00:00:00-05:00,-1.0132688686234448,-1.030114991991836,-1.1580123000829596,-0.9653811131805122,-1.2726208397961118
2016-01-11 00:00:00-05:00,-1.0135051078230937,-1.0240714615004678,-1.1478217412137446,-0.9634357599386436,-1.2709122897649487
2016-01-12 00:00:00-05:00,-1.0097267049821965,-1.0185666546116718,-1.14767871825043,-0.9509154561987211,-1.255275019282487
2016-01-13 00:00:00-05:00,-1.0187002675983199,-1.0284596524591723,-1.1820731772055257,-0.982727361941247,-1.3056976562386415
2016-01-14 00:00:00-05:00,-1.0071289894418705,-1.0202604836428382,-1.1714059478549663,-0.9650693352877356,-1.2728188459292358
2016-01-15 00:00:00-05:00,-1.0238167827131976,-1.0294606058290572,-1.1931598387602225,-0.9903467493513831,-1.3160635380093992
2016-01-19 00:00:00-05:00,-1.0272015552942146,-1.031269579914568,-1.1890607199016534,-0.9811934946274402,-1.3150217485151463
2016-01-20 00:00:00-05:00,-1.025391100273649,-1.030769248778149,-1.191644151724638,-0.9853585884907222,-1.3379411173887104
2016-01-21 00:00:00-05:00,-1.0278312891010308,-1.0326554606135963,-1.1885459754201588,-0.9752077777076511,-1.327877395266188
2016-01-22 00:00:00-05:00,-1.0135837863966202,-1.0129467026685317,-1.1681838401345257,-0.9519380344079256,-1.288383119931021
2016-01-25 00:00:00-05:00,-1.017519478558214,-1.0205683996308599,-1.1680408535360631,-0.9688727972405984,-1.3194493538657213
2016-01-26 00:00:00-05:00,-1.014528302323899,-1.0184511861161638,-1.1635413576558582,-0.9671643457237873,-1.291789791924679
2016-01-27 00:00:00-05:00,-1.0220063616058104,-1.0437418269793786,-1.180605128126194,-0.9834381622576749,-1.3133340546213195
2016-01-28 00:00:00-05:00,-1.0153941057644729,-1.0411627071385339,-1.1310344163490833,-0.944817472597981,-1.3024889903781074
2016-01-29 00:00:00-05:00,-0.9915432727239443,-1.0286521646399187,-1.17712562998258,-0.9298655486616639,-1.2536498938006686
2016-02-01 00:00:00-05:00,-0.9945345167846158,-1.0321551294771774,-1.1887461639309767,-0.9185798929884373,-1.2545458175051378
2016-02-02 00:00:00-05:00,-1.0079949285351573,-1.0396613579439973,-1.2103952149676247,-0.9028049020547414,-1.2924148401869169
2016-02-03 00:00:00-05:00,-1.014607048723782,-1.032463045465199,-1.2304427579177288,-0.9498180969630526,-1.2825178399915145
2016-02-04 00:00:00-05:00,-1.0158665841637708,-1.029482955613482,-1.2254952106947832,-0.9734369135275317,-1.2794758960581
2016-02-05 00:00:00-05:00,-1.0303501565019393,-1.0394682312250396,-1.2580307347753097,-1.0039144631680763,-1.3163551424173976
2016-02-08 00:00:00-05:00,-1.0362539321365776,-1.0356367148535033,-1.2714052909999631,-1.0049495048816917,-1.3440772727704482
2016-02-09 00:00:00-05:00,-1.0372772283769176,-1.0357141143240216,-1.2771535922661807,-1.0107233422264994,-1.345358653500928
2016-02-10 00:00:00-05:00,-1.0338923201431875,-1.0385006246391517,-1.2691364878773597,-1.0032285898604698,-1.345723254389603
2016-02-11 00:00:00-05:00,-1.03404988076931,-1.0407068491621496,-1.2564196990975156,-1.004488164935987,-1.3694552495898606
2016-02-12 00:00:00-05:00,-1.0276738641276215,-1.039584378946992,-1.2533119952017857,-1.0053735494554192,-1.3322632883420904
2016-02-16 00:00:00-05:00,-1.0201421541977276,-1.0293280596400958,-1.2399469665683829,-0.9946490369044375,-1.3001762482220425
2016-02-17 00:00:00-05:00,-1.0095978009916904,-1.0236001106923336,-1.2275542977153182,-0.9729506465730058,-1.2676307545953074
2016-02-18 00:00:00-05:00,-1.0114211430199886,-1.0307987789564121,-1.2362291695489487,-0.9867303351059353,-1.2769964319749154
2016-02-19 00:00:00-05:00,-1.0143547685908234,-1.0316503025085806,-1.2267916540370487,-0.9822908538631087,-1.2770484451466866
2016-02-22 00:00:00-05:00,-1.007774357223857,-1.0283993630262236,-1.203340906403039,-0.9753698032649897,-1.2481700708871728
2016-02-23 00:00:00-05:00,-1.019428722667005,-1.0368751063817985,-1.2095944609243527,-0.9886009073213401,-1.2734126099854695
2016-02-24 00:00:00-05:00,-1.018001554386955,-1.0314181364411417,-1.208545844049158,-0.9839743783710984,-1.2645261150783156
2016-02-25 00:00:00-05:00,-1.0121348458561374,-1.0288636951611014,-1.2074876995827128,-0.976255282925677,-1.2417110268914324
2016-02-26 00:00:00-05:00,-1.0184773223645425,-1.0282831506160386,-1.2074114424878564,-0.977103181790622,-1.2455134568082002
2016-02-29 00:00:00-05:00,-1.0218070877704475,-1.0291346418240908,-1.2099948379459888,-0.9862065824969224,-1.2619946378233597
2016-03-01 00:00:00-05:00,-1.008329312472645,-1.01427284378459,-1.1847137745760137,-0.9599690028873787,-1.2139473114352788
2016-03-02 00:00:00-05:00,-1.0053958564677015,-1.013421287888305,-1.183598428197213,-0.9599190537284811,-1.205508841966144
2016-03-03 00:00:00-05:00,-1.0101528579800128,-1.0105186298512228,-1.186191351246596,-0.9679375587035235,-1.1982683286781448
2016-03-04 00:00:00-05:00,-1.0126896993653907,-1.0046744361491589,-1.1884315715954479,-0.9698455214321603,-1.1914029715190577
2016-03-07 00:00:00-05:00,-1.0206179221753153,-1.0090865617539913,-1.200195092142307,-0.9894613648319509,-1.1895589837667788
2016-03-08 00:00:00-05:00,-1.015702444381069,-1.0123375982686975,-1.2026164094546237,-0.99094528298686,-1.2129992473874693
2016-03-09 00:00:00-05:00,-1.0062679677594288,-1.0119893168234226,-1.2033695255416428,-0.9768912070743858,-1.2025813524449402
2016-03-10 00:00:00-05:00,-1.0125312569966338,-1.0117957696309519,-1.2038842700231374,-0.967438733103332,-1.2022584638309377
2016-03-11 00:00:00-05:00,-1.0044446596443086,-1.0075771912185902,-1.193703238745173,-0.9499802176616462,-1.1682752956152709
2016-03-14 00:00:00-04:00,-1.0036517695369598,-1.0065709334136177,-1.1901188643680987,-0.9454035427290473,-1.1709317825226742
2016-03-15 00:00:00-04:00,-1.0003219702178765,-0.9985982057561217,-1.1866394025893368,-0.9480971819418309,-1.1747967808514503
2016-03-16 00:00:00-04:00,-0.9942966158392329,-0.993218441221285,-1.1892609447773235,-0.938420174608875,-1.163035063938002
2016-03-17 00:00:00-04:00,-0.9918388599855206,-0.9938763205486336,-1.2033981083153944,-0.9363127006684127,-1.1491063434867035
2016-03-18 00:00:00-04:00,-1.0011146907593342,-0.9934119560696393,-1.2104142701501257,-0.9365371388890597,-1.1397405389355264
2016-03-21 00:00:00-04:00,-0.9981813704071039,-0.9934506396328403,-1.2086030459615136,-0.9309379808885111,-1.1376361038096845
2016-03-22 00:00:00-04:00,-0.9965163690080275,-0.9903156861518536,-1.2024066933525552,-0.9326090418920903,-1.1395113757679673
2016-03-23 00:00:00-04:00,-0.9973092591153765,-0.9925992454571373,-1.1936841471978197,-0.935963532262404,-1.1531484918112676
2016-03-24 00:00:00-04:00,-0.9954065263368084,-0.994379530311411,-1.1809864499653289,-0.9394053623048475,-1.1539506900692935
2016-03-28 00:00:00-04:00,-1.0007183135320163,-0.9962372469803195,-1.1839225481239923,-0.9416126394218503,-1.1527941918196918
2016-03-29 00:00:00-04:00,-0.9914425166713808,-0.9866003498463858,-1.1705861022643411,-0.927595954022608,-1.1340836931978118
2016-03-30 00:00:00-04:00,-0.9887469616118203,-0.9793241203912068,-1.165981766515528,-0.9204129795493551,-1.124770156161544
2016-03-31 00:00:00-04:00,-0.9873198272449486,-0.9815302155377392,-1.1707958547312618,-0.927371420660706,-1.1291560492374466
2016-04-01 00:00:00-04:00,-0.9846242043590316,-0.9776599832588854,-1.166162899843845,-0.9211861925290913,-1.1155710735374866
2016-04-04 00:00:00-04:00,-0.9857342505093202,-0.9732865412172541,-1.1712248145266495,-0.9269474712282334,-1.1224991262801514
2016-04-05 00:00:00-04:00,-0.9926317161796913,-0.9783566431817843,-1.177945475573205,-0.9362877736595914,-1.1443348662132211
2016-04-06 00:00:00-04:00,-0.9881919724498542,-0.9739058016696346,-1.1627501312038369,-0.9264486456280419,-1.121946947327021
2016-04-07 00:00:00-04:00,-0.9934245045475055,-0.9832718491729283,-1.1729025797080497,-0.9331951120231564,-1.147731110138211
2016-04-08 00:00:00-04:00,-0.9937415927640886,-0.9828074200057011,-1.1698806968632791,-0.9346042491516016,-1.1418033889582653
2016-04-11 00:00:00-04:00,-0.9946137379689942,-0.9814141325040198,-1.1686128362947654,-0.9384077111044643,-1.1476478127604357
2016-04-12 00:00:00-04:00,-0.991918081169899,-0.97591831727958,-1.1617110419198928,-0.9296909644586596,-1.127093326386277
2016-04-13 00:00:00-04:00,-0.9863685286820211,-0.9697259068204741,-1.150605325182695,-0.918929061394446,-1.1055283347238696
2016-04-14 00:00:00-04:00,-0.9862892396712862,-0.9694936760648023,-1.1449523361938352,-0.9170834161878626,-1.1051531785949578
2016-04-15 00:00:00-04:00,-0.9839899261863307,-0.9782018118966309,-1.1400524632919942,-0.909850587696967,-1.1072888979268039
2016-04-18 00:00:00-04:00,-0.9775682284935473,-0.9873742798633376,-1.1310344163490833,-0.9003606280714261,-1.093110030999041
2016-04-19 00:00:00-04:00,-0.9781232854818698,-0.9895803750098701,-1.1381363628699217,-0.9161731046596091,-1.0863801115610694
2016-04-20 00:00:00-04:00,-0.9844656941639184,-0.9887288514577015,-1.1332841642891858,-0.9177443624866478,-1.0847134009761477
2016-04-21 00:00:00-04:00,-0.9829594064390248,-0.993218441221285,-1.1351812095287572,-0.9096760034939627,-1.096089660863585
2016-04-22 00:00:00-04:00,-1.0146717550678717,-0.9943407820599772,-1.1451906714345075,-0.9600188569050214,-1.0959853801769044
2016-04-25 00:00:00-04:00,-1.012055489019046,-0.9966630249284619,-1.1397569625038186,-0.9545567974529902,-1.0999338030550252
2016-04-26 00:00:00-04:00,-1.017367276214254,-0.9994883805273749,-1.1486415504395175,-0.973274792828938,-1.095860497696026
2016-04-27 00:00:00-04:00,-1.0213313876192165,-1.0247611997824595,-1.158469879016951,-0.976143016244726,-1.0922663748094812
2016-04-28 00:00:00-04:00,-1.0295765969061894,-1.0363333100881693,-1.1628263882986933,-0.9946241098956161,-1.1124144208487239
2016-04-29 00:00:00-04:00,-1.0298144639383942,-1.0405519208446472,-1.1079268438243541,-0.9921424453990688,-1.1233636386070474
2016-05-02 00:00:00-04:00,-1.0239475858416855,-1.040938950541356,-1.0848001797522717,-0.9856579028790882,-1.1065596961494544
2016-05-03 00:00:00-04:00,-1.03052803112183,-1.0349786414614561,-1.0967447972625957,-0.9929530488920371,-1.1253742211148767
2016-05-04 00:00:00-04:00,-1.0298144639383942,-1.038810254865342,-1.0971452470139358,-0.988787955028755,-1.138136142419475
2016-05-05 00:00:00-04:00,-1.0292595086896064,-1.040289965846014,-1.1084035143056987,-0.9816424662099891,-1.1386468634410714
2016-05-06 00:00:00-04:00,-1.025691910164675,-1.042314739876071,-1.094237731629024,-0.969558670548205,-1.1318648036597596
2016-05-09 00:00:00-04:00,-1.028228785463231,-1.042042143663146,-1.0887086740561256,-0.9673389299267916,-1.1302499790750398
2016-05-10 00:00:00-04:00,-1.0206971433596936,-1.0395891011879848,-1.0664781126695246,-0.9545194069397582,-1.103476039941368
2016-05-11 00:00:00-04:00,-1.0204593441538454,-1.0431323991383803,-1.0567927706905538,-0.9643585349713077,-1.1242388333457496
2016-05-12 00:00:00-04:00,-1.0168123548786445,-1.051582073136146,-1.05231232999285,-0.9668276408221893,-1.1246033070628552
2016-05-13 00:00:00-04:00,-1.0202214432084626,-1.0508811761340002,-1.0599481489073885,-0.9699203024586243,-1.14283475038385
2016-05-16 00:00:00-04:00,-1.0142753439273755,-1.0377978840223716,-1.0592426707766223,-0.9628620581707329,-1.121946947327021
2016-05-17 00:00:00-04:00,-1.0219395526446693,-1.0393165049750597,-1.073913706708393,-0.975656654148945,-1.1422097021216122
2016-05-18 00:00:00-04:00,-1.019544570083887,-1.0351500976224333,-1.0718355281405048,-0.9751578285487534,-1.141772104752261
2016-05-19 00:00:00-04:00,-1.0234564891075315,-1.0365519239708414,-1.070815566768766,-0.9830266763296129,-1.1496792514056011
2016-05-20 00:00:00-04:00,-1.0210613708940361,-1.0325802281988758,-1.0667355030926982,-0.9712795855694267,-1.136886045894999
2016-05-23 00:00:00-04:00,-1.0257717417862617,-1.0278685637321665,-1.0725028231765648,-0.9781382235042373,-1.141344935451578
2016-05-24 00:00:00-04:00,-1.0133173305551557,-1.0221446577989528,-1.0654009130205784,-0.9583727229102637,-1.1121539734751607
2016-05-25 00:00:00-04:00,-1.009086085045164,-1.0154473556830172,-1.0614447807604719,-0.9519131073991043,-1.0970688819458296
2016-05-26 00:00:00-04:00,-1.0109223479943734,-1.0123711391173926,-1.05519126260401,-0.9533471715363707,-1.0975272082809477
2016-05-27 00:00:00-04:00,-1.0074894187002497,-1.0126047606700692,-1.0577365113322883,-0.9426975351531081,-1.088192815107344
2016-05-31 00:00:00-04:00,-1.002060597126921,-1.0145127077517295,-1.0476793751054332,-0.9388816096958346,-1.0903911028511983
2016-06-01 00:00:00-04:00,-1.0032581053639014,-1.0199640498161346,-1.05087286368727,-0.9408394264421139,-1.0879115115964444
2016-06-02 00:00:00-04:00,-1.0062119431889696,-1.0228456194893314,-1.0424840014154166,-0.9455158094099982,-1.0817337711116035
2016-06-03 00:00:00-04:00,-1.011720596383885,-1.0220667731666886,-1.0450578329174465,-0.9555669121577841,-1.0881200729698057
2016-06-06 00:00:00-04:00,-1.009006253423577,-1.0193022568507029,-1.0439234677209968,-0.9627872771442689,-1.0774104464477092
2016-06-07 00:00:00-04:00,-1.0092457822015157,-1.0177446612377663,-1.046773744828701,-0.9626625469589073,-1.0745768095445178
2016-06-08 00:00:00-04:00,-1.0097247380178582,-1.01809501270649,-1.0440092160422518,-0.9481594994638842,-1.0672944568102773
2016-06-09 00:00:00-04:00,-1.0130778696035734,-1.015330464046388,-1.0430464202180163,-0.9477854040490542,-1.0710867130015154
2016-06-10 00:00:00-04:00,-1.0141954783926104,-1.0185234752162928,-1.052331385175351,-0.9592207169164638,-1.0913077555214346
2016-06-13 00:00:00-04:00,-1.0248935261224505,-1.0243252334376545,-1.0548766339036293,-0.9605301460096236,-1.1090286049924019
2016-06-14 00:00:00-04:00,-1.0273683742179978,-1.0238579256440687,-1.051006322694482,-0.9606423175493196,-1.1129248875271822
2016-06-15 00:00:00-04:00,-1.028486152572926,-1.0251040150720647,-1.055810846954113,-0.9598318091976065,-1.116904594611307
2016-06-16 00:00:00-04:00,-1.0228975999300673,-1.0235075418312287,-1.052712707014486,-0.9705063725896904,-1.1101433909673313
2016-06-17 00:00:00-04:00,-1.0249732560045026,-1.0321517333449566,-1.0633132068614395,-0.9937511888805947,-1.1171963261908744
2016-06-20 00:00:00-04:00,-1.0254523474735582,-1.0330474066159958,-1.0560491821947853,-0.9912695243840473,-1.1046635680538355
2016-06-21 00:00:00-04:00,-1.0165108328108754,-1.0298934994828053,-1.0543237426922802,-0.9884886406403891,-1.0987775591485618
2016-06-22 00:00:00-04:00,-1.0181074991557897,-1.0312951317665149,-1.0592999090538298,-0.986593141416163,-1.1023716820351066
2016-06-23 00:00:00-04:00,-1.0107625830116649,-1.0291536601645273,-1.0483561977327436,-0.9810937865921548,-1.073336886745572
2016-06-24 00:00:00-04:00,-1.0273683742179978,-1.0396669534761327,-1.0703960618349249,-1.0143271978262816,-1.152419162862349
2016-06-27 00:00:00-04:00,-1.0385453777641804,-1.0449625586201257,-1.0776410313190778,-1.023006649100109,-1.1908299364285908
2016-06-28 00:00:00-04:00,-1.0304819770257745,-1.0389270818137384,-1.0618261025996067,-1.008316553897671,-1.1537943962108417
2016-06-29 00:00:00-04:00,-1.021700057779909,-1.035773045304082,-1.054533495159201,-1.0032410533648806,-1.1176650805946606
2016-06-30 00:00:00-04:00,-1.0166704282276926,-1.0311006142505525,-1.0545144399766997,-0.9932772902892243,-1.0884011221375667
2016-07-01 00:00:00-04:00,-1.0167503276756358,-1.0299712223944877,-1.0449243739102345,-0.9844108864492367,-1.084140365885681
2016-07-05 00:00:00-04:00,-1.0166704282276926,-1.033475739749333,-1.0426174604226286,-0.9897231935658298,-1.0991420328656674
2016-07-06 00:00:00-04:00,-1.0149939302611914,-1.0313729840546628,-1.0335517027937606,-0.9862065824969224,-1.0874948975359986
2016-07-07 00:00:00-04:00,-1.0149939302611914,-1.0297765431579433,-1.034543154121452,-0.9892119044612276,-1.0894014537002856
2016-07-08 00:00:00-04:00,-1.0076490141170666,-1.0268951675494449,-1.0257347869157574,-0.9764048449786049,-1.0560641898841927
2016-07-11 00:00:00-04:00,-1.005333829264693,-1.0257269950978298,-1.0181371510959254,-0.964607900200776,-1.0485007879821913
2016-07-12 00:00:00-04:00,-1.0003839974208852,-1.0240137272527137,-1.0234469286106527,-0.957686849602657,-1.0328948017057338
2016-07-13 00:00:00-04:00,-0.9979889131205681,-1.0261552635429343,-1.0287662337166306,-0.9622510610308453,-1.0325926420574982
2016-07-14 00:00:00-04:00,-0.9961528197372499,-1.0186790504161232,-1.0301294065625022,-0.9573002906834165,-1.0207995137664767
2016-07-15 00:00:00-04:00,-0.9964720783972406,-1.0187181544528372,-1.0356203537703983,-0.9586720372986296,-1.0228935208236507
2016-07-18 00:00:00-04:00,-0.994396354496449,-1.0146295670442422,-1.0350197518730924,-0.9413008615290736,-1.0175284066655035
2016-07-19 00:00:00-04:00,-1.0013419768799268,-1.01447383012383,-1.0313210100361594,-0.9373352788776171,-1.0207682295604725
2016-07-20 00:00:00-04:00,-0.9788284761102792,-1.0141233816227573,-1.0258206079667167,-0.9320602671330009,-1.0111421048073013
2016-07-21 00:00:00-04:00,-0.9797065900345558,-1.0161871303130625,-1.0270503218053761,-0.9352527319459761,-1.019320254074442
2016-07-22 00:00:00-04:00,-0.9735593516933025,-1.0191852681817246,-1.0266404171924897,-0.930127377395543,-1.0090480977501275
2016-07-25 00:00:00-04:00,-0.972281808355666,-1.0243252334376545,-1.0316451663277908,-0.9338311313131203,-1.0158718698061115
2016-07-26 00:00:00-04:00,-0.9720424152304403,-1.0269340451773443,-1.035477367171936,-0.9355145606798551,-1.015142668028762
2016-07-27 00:00:00-04:00,-0.9765930550531359,-1.0024808258315525,-1.0344478054792423,-0.9313370033121624,-1.0178511681079367
2016-07-28 00:00:00-04:00,-0.976433357896784,-0.9970683613950467,-1.019252461109874,-0.9261742582484972,-1.0142257610153878
2016-07-29 00:00:00-04:00,-0.972681102116313,-0.9975745791606482,-1.013342154427545,-0.8976421569910762,-1.0105377855108304
2016-08-01 00:00:00-04:00,-0.9734793844190028,-0.9904098722187779,-1.004829288010026,-0.8925417294494643,-1.0134131346886939
2016-08-02 00:00:00-04:00,-0.9734793844190028,-0.9965231689691967,-1.011654825290042,-0.8947988605841096,-1.0278003086466796
2016-08-03 00:00:00-04:00,-0.970365883350761,-0.9914222430617481,-1.0173173418701524,-0.8921676340346344,-1.0207578014918044
2016-08-04 00:00:00-04:00,-0.9670128195914023,-0.9888775697048573,-1.011473655596873,-0.8941254507809137,-1.0202786190193502
2016-08-05 00:00:00-04:00,-0.9624621797687068,-0.9825744776794688,-1.0065070895562782,-0.8808944418658184,-1.000880376551655
2016-08-08 00:00:00-04:00,-0.9616637957264823,-0.9790902400855992,-1.0059541983449292,-0.881468048492474,-1.0029433537459629
2016-08-09 00:00:00-04:00,-0.9605460851979105,-0.9773677541673124,-1.0042859243899274,-0.8783504598472178,-1.0020577309385925
2016-08-10 00:00:00-04:00,-0.961983190039186,-0.980538803682189,-1.004047589149255,-0.8778267072382049,-1.0085689152776731
2016-08-11 00:00:00-04:00,-0.9597477689820425,-0.9808128553803516,-1.0014928128297265,-0.8776147325219685,-0.9978384326182407
2016-08-12 00:00:00-04:00,-0.9626218090987022,-0.9798340577301929,-1.0002345162173154,-0.879647425435967,-0.9996511361645152
2016-08-15 00:00:00-04:00,-0.961184738170605,-0.9747446139840623,-1.0041143550177132,-0.8806200544862738,-0.9932963728554554
2016-08-16 00:00:00-04:00,-0.9637555266474052,-0.9751362365452982,-1.0083564604747448,-0.8872294223328712,-1.0057978467864903
2016-08-17 00:00:00-04:00,-0.9627914428162796,-0.9757625803591677,-1.0077940416721451,-0.8837751287860169,-1.0015576923288023
2016-08-18 00:00:00-04:00,-0.9624701493655942,-0.9763105867231436,-1.007956083453109,-0.8867804507503222,-0.9965570518877607
2016-08-19 00:00:00-04:00,-0.9623095365534298,-0.97521441227461,-1.0147720204121702,-0.8893742867865655,-0.999838587057402
2016-08-22 00:00:00-04:00,-0.9619078688703057,-0.9785421043451578,-1.0127034421652366,-0.8934521361189729,-1.0011202221310203
2016-08-23 00:00:00-04:00,-0.9601403818465755,-0.9772110792675249,-1.0098721475103294,-0.8935393806498475,-0.9966821887117774
2016-08-24 00:00:00-04:00,-0.959658543410082,-0.9804213298514648,-1.0148292586893777,-0.8965821882686397,-1.0086210556210136
2016-08-25 00:00:00-04:00,-0.9578912259522431,-0.9822222825961109,-1.0129513049971595,-0.89686894401134,-1.011715139897768
2016-08-26 00:00:00-04:00,-0.9590157869428201,-0.984688618503108,-1.0036281569451182,-0.8967068233127463,-1.0152884066469767
2016-08-29 00:00:00-04:00,-0.9584535403607098,-0.9851584167936556,-1.0014451748734738,-0.8934521361189729,-1.0034746765617573
2016-08-30 00:00:00-04:00,-0.9601403818465755,-0.9883686026893628,-1.004981802199739,-0.8972680615762463,-1.007912455637862
2016-08-31 00:00:00-04:00,-0.9635948460088842,-0.9879772712251744,-1.003475642755405,-0.8998119484535918,-1.0132986802764834
2016-09-01 00:00:00-04:00,-0.9625504218584982,-0.9855106118770135,-1.002083887135782,-0.8976546204954868,-1.0133922785513578
2016-09-02 00:00:00-04:00,-0.9619078688703057,-0.9815958094057758,-1.000348847312322,-0.8943124984883287,-1.0038912906222033
2016-09-06 00:00:00-04:00,-0.9623898090463338,-0.9817132832365,-0.984686432782564,-0.8835630589285256,-0.9971196589095593
2016-09-07 00:00:00-04:00,-0.9619880396236749,-0.979129408810546,-0.9888713726920922,-0.8832263540269277,-0.997453102763799
2016-09-08 00:00:00-04:00,-0.9638358330534874,-0.990247763507437,-0.9892717497137281,-0.8894990169719271,-1.0025160572737106
